Timestamp,Temperature,Humidity,CO2,Noise,Pressure,Predicted_Temperature,Predicted_Humidity,Predicted_CO2,Predicted_Noise,Predicted_Pressure
2023-07-02 12:00:00,21.066666666666666,53.666666666666664,415.0833333333333,41.833333333333336,989.5500000000001,21.066666666666666,53.666666666666664,415.08333333333326,41.833333333333336,989.5500000000001
2023-07-02 13:00:00,21.116666666666667,52.0,415.0,41.916666666666664,989.6583333333333,21.116666666666667,52.0,415.0,41.916666666666664,989.6583333333333
2023-07-02 14:00:00,20.958333333333332,51.0,411.9166666666667,41.5,989.6833333333334,20.958333333333332,51.0,411.9166666666667,41.5,989.6833333333334
2023-07-02 15:00:00,20.808333333333334,50.583333333333336,404.75,42.0,990.1500000000001,20.808333333333334,50.583333333333336,404.75,42.0,990.1500000000001
2023-07-02 16:00:00,20.545454545454547,50.63636363636363,403.0,42.18181818181818,990.1545454545455,20.545454545454547,50.636363636363626,403.0,42.18181818181818,990.1545454545455
2023-07-02 17:00:00,20.375,50.916666666666664,401.6666666666667,41.666666666666664,989.8249999999999,20.375,50.91666666666666,401.6666666666667,41.666666666666664,989.8249999999999
2023-07-02 18:00:00,20.349999999999998,51.75,433.3333333333333,43.416666666666664,989.3416666666667,20.349999999999998,51.74999999999999,433.3333333333333,43.416666666666664,989.3416666666667
2023-07-02 19:00:00,20.55,52.0,454.9166666666667,42.416666666666664,988.9499999999999,20.55,52.0,454.9166666666667,42.416666666666664,988.9499999999999
2023-07-02 20:00:00,21.0,52.0,420.1666666666667,41.0,988.5583333333334,21.0,52.0,420.16666666666663,41.0,988.5583333333334
2023-07-02 21:00:00,21.391666666666666,52.0,495.0833333333333,43.75,988.5083333333333,21.391666666666666,52.00000000000001,495.08333333333337,43.75,988.5083333333333
2023-07-02 22:00:00,21.325,52.0,459.75,43.166666666666664,988.25,21.325,52.00000000000001,459.75,43.166666666666664,988.25
2023-07-02 23:00:00,20.625,52.583333333333336,441.5833333333333,43.333333333333336,987.9583333333334,20.625,52.583333333333336,441.5833333333333,43.333333333333336,987.9583333333334
2023-07-03 00:00:00,19.900000000000002,53.0,442.0833333333333,39.583333333333336,987.8333333333334,19.9,52.999999999999986,442.08333333333326,39.583333333333336,987.8333333333334
2023-07-03 01:00:00,19.216666666666665,53.083333333333336,434.6666666666667,39.666666666666664,987.6750000000001,19.21666666666666,53.083333333333314,434.66666666666663,39.666666666666664,987.6750000000001
2023-07-03 02:00:00,18.791666666666668,53.916666666666664,432.3333333333333,39.416666666666664,987.6500000000001,18.791666666666664,53.91666666666664,432.3333333333333,39.416666666666664,987.6500000000001
2023-07-03 03:00:00,18.472727272727273,54.27272727272727,424.72727272727275,39.54545454545455,987.5,18.47272727272727,54.272727272727245,424.72727272727275,39.54545454545455,987.5
2023-07-03 04:00:00,18.4,55.416666666666664,420.0833333333333,39.416666666666664,987.1166666666667,18.399999999999995,55.416666666666636,420.0833333333333,39.416666666666664,987.1166666666667
2023-07-03 05:00:00,18.5,56.166666666666664,409.0,39.5,986.65,18.499999999999996,56.166666666666636,408.99999999999994,39.50000000000001,986.65
2023-07-03 06:00:00,18.59166666666667,57.166666666666664,409.75,40.083333333333336,986.6,18.591666666666665,57.166666666666636,409.74999999999994,40.08333333333334,986.6
2023-07-03 07:00:00,18.875,58.5,406.1666666666667,40.25,986.7833333333333,18.874999999999996,58.49999999999997,406.16666666666663,40.25000000000001,986.7833333333333
2023-07-03 08:00:00,19.075,59.916666666666664,397.6666666666667,41.333333333333336,987.2833333333333,19.074999999999996,59.916666666666636,397.66666666666663,41.33333333333334,987.2833333333333
2023-07-03 09:00:00,19.341666666666665,59.0,416.5833333333333,42.5,987.85,19.34166666666666,58.99999999999998,416.58333333333326,42.50000000000001,987.85
2023-07-03 10:00:00,19.099999999999998,59.0,413.3333333333333,43.25,988.4166666666666,19.099999999999994,58.99999999999997,413.33333333333326,43.25000000000001,988.4166666666666
2023-07-03 11:00:00,19.55,58.5,450.9166666666667,45.5,989.1,19.549999999999997,58.49999999999998,450.9166666666667,45.50000000000001,989.1
2023-07-03 12:00:00,20.141666666666666,57.0,461.75,44.0,989.5166666666668,20.141666666666666,56.99999999999999,461.75,44.00000000000001,989.5166666666668
2023-07-03 13:00:00,20.88181818181818,55.45454545454545,474.54545454545456,51.54545454545455,990.0727272727272,20.88181818181818,55.45454545454545,474.5454545454546,51.545454545454554,990.0727272727272
2023-07-03 14:00:00,21.416666666666668,54.583333333333336,498.75,51.166666666666664,990.4499999999999,21.416666666666668,54.58333333333334,498.75000000000006,51.16666666666667,990.4499999999999
2023-07-03 15:00:00,21.84166666666667,54.0,539.0,45.833333333333336,990.9,21.84166666666667,54.000000000000014,539.0000000000001,45.83333333333334,990.9
2023-07-03 16:00:00,22.358333333333334,53.25,625.25,46.333333333333336,991.4583333333334,22.35833333333333,53.250000000000014,625.2500000000001,46.33333333333334,991.4583333333334
2023-07-03 17:00:00,21.708333333333332,53.0,585.5,46.833333333333336,991.875,21.708333333333332,53.00000000000001,585.5000000000001,46.83333333333334,991.875
2023-07-03 18:00:00,21.041666666666668,52.666666666666664,484.0833333333333,43.0,992.2333333333332,21.041666666666668,52.666666666666664,484.08333333333337,43.0,992.2333333333332
2023-07-03 19:00:00,20.058333333333334,52.75,451.4166666666667,43.25,992.475,20.058333333333334,52.74999999999999,451.4166666666667,43.25,992.475
2023-07-03 20:00:00,21.216666666666665,53.416666666666664,594.5833333333334,45.5,992.6750000000001,21.216666666666665,53.41666666666667,594.5833333333335,45.50000000000001,992.6750000000001
2023-07-03 21:00:00,21.733333333333334,52.5,639.9166666666666,43.916666666666664,992.8583333333332,21.73333333333333,52.50000000000001,639.9166666666667,43.91666666666667,992.8583333333332
2023-07-03 22:00:00,21.650000000000002,53.75,565.8333333333334,45.666666666666664,993.1916666666667,21.650000000000002,53.75000000000001,565.8333333333335,45.66666666666667,993.1916666666667
2023-07-03 23:00:00,21.358333333333334,53.833333333333336,548.1666666666666,46.5,993.2916666666666,21.358333333333334,53.833333333333336,548.1666666666667,46.50000000000001,993.2916666666666
2023-07-04 00:00:00,19.71818181818182,54.0,439.1818181818182,41.54545454545455,993.4272727272728,19.718181818181815,53.99999999999998,439.18181818181813,41.54545454545455,993.4272727272728
2023-07-04 01:00:00,19.25,54.416666666666664,430.25,41.333333333333336,993.5416666666666,19.249999999999996,54.416666666666636,430.24999999999994,41.333333333333336,993.5416666666666
2023-07-04 02:00:00,18.841666666666665,55.0,420.3333333333333,41.25,993.5916666666667,18.84166666666666,54.99999999999997,420.33333333333326,41.25000000000001,993.5916666666667
2023-07-04 03:00:00,18.516666666666666,56.0,407.0,41.083333333333336,993.5166666666668,18.516666666666662,55.999999999999964,406.99999999999994,41.08333333333334,993.5166666666668
2023-07-04 04:00:00,18.375,56.0,407.4166666666667,41.583333333333336,993.5833333333334,18.374999999999996,55.999999999999964,407.41666666666663,41.58333333333334,993.5833333333334
2023-07-04 05:00:00,18.083333333333332,57.0,409.9166666666667,41.25,993.5749999999999,18.08333333333333,56.999999999999964,409.91666666666663,41.25000000000001,993.5749999999999
2023-07-04 06:00:00,18.041666666666668,57.0,406.25,41.416666666666664,993.5916666666667,18.041666666666664,56.999999999999964,406.24999999999994,41.41666666666667,993.5916666666667
2023-07-04 07:00:00,18.058333333333334,57.666666666666664,416.8333333333333,42.0,993.5583333333334,18.05833333333333,57.66666666666662,416.8333333333333,42.00000000000001,993.5583333333334
2023-07-04 08:00:00,18.866666666666667,57.333333333333336,467.0833333333333,42.0,994.1416666666668,18.866666666666664,57.33333333333331,467.0833333333333,42.00000000000001,994.1416666666668
2023-07-04 09:00:00,19.433333333333334,57.0,501.8333333333333,47.25,994.5833333333334,19.43333333333333,56.99999999999998,501.83333333333337,47.25000000000001,994.5833333333334
2023-07-04 10:00:00,19.95,56.166666666666664,499.1666666666667,41.416666666666664,994.9916666666667,19.949999999999996,56.16666666666665,499.1666666666667,41.41666666666667,994.9916666666667
2023-07-04 11:00:00,20.454545454545453,55.09090909090909,555.6363636363636,43.54545454545455,995.5181818181819,20.454545454545453,55.09090909090908,555.6363636363637,43.545454545454554,995.5181818181819
2023-07-04 12:00:00,21.858333333333334,55.583333333333336,735.1666666666666,46.083333333333336,995.9499999999999,21.85833333333333,55.58333333333334,735.1666666666669,46.08333333333334,995.9499999999999
2023-07-04 13:00:00,22.258333333333336,55.083333333333336,768.5,44.166666666666664,996.0916666666667,22.258333333333333,55.08333333333334,768.5000000000002,44.16666666666667,996.0916666666667
2023-07-04 14:00:00,22.108333333333334,55.0,550.4166666666666,43.75,996.475,22.108333333333334,55.00000000000001,550.4166666666667,43.75000000000001,996.475
2023-07-04 15:00:00,21.916666666666668,55.666666666666664,464.5833333333333,43.083333333333336,996.875,21.916666666666668,55.66666666666667,464.58333333333326,43.08333333333334,996.875
2023-07-04 16:00:00,21.96666666666667,56.416666666666664,571.0833333333334,45.083333333333336,997.3666666666667,21.96666666666667,56.41666666666667,571.0833333333335,45.08333333333334,997.3666666666667
2023-07-04 17:00:00,22.291666666666668,56.083333333333336,567.5833333333334,42.416666666666664,997.875,22.291666666666668,56.08333333333334,567.5833333333335,42.41666666666667,997.875
2023-07-04 18:00:00,22.633333333333336,56.0,577.5833333333334,41.583333333333336,998.2583333333333,22.633333333333336,56.000000000000014,577.5833333333335,41.58333333333334,998.2583333333333
2023-07-04 19:00:00,22.866666666666664,56.0,664.0833333333334,41.75,998.8666666666667,22.86666666666666,56.000000000000014,664.0833333333335,41.75000000000001,998.8666666666667
2023-07-04 20:00:00,22.991666666666664,56.0,679.0,41.416666666666664,999.0833333333334,22.99166666666666,56.000000000000014,679.0000000000001,41.41666666666667,999.0833333333334
2023-07-04 21:00:00,23.0,55.416666666666664,582.6666666666666,40.25,999.5083333333333,23.0,55.41666666666668,582.6666666666667,40.25,999.5083333333333
2023-07-04 22:00:00,22.8,55.0,552.0909090909091,40.27272727272727,1000.1636363636363,22.8,55.000000000000014,552.0909090909092,40.27272727272727,1000.1636363636363
2023-07-04 23:00:00,22.5,54.166666666666664,537.8333333333334,40.416666666666664,1000.625,22.5,54.16666666666668,537.8333333333334,40.416666666666664,1000.625
2023-07-05 00:00:00,22.34166666666667,54.0,598.0,52.583333333333336,1001.275,22.34166666666667,54.00000000000001,598.0000000000001,52.58333333333334,1001.275
2023-07-05 01:00:00,21.075,54.666666666666664,511.6666666666667,38.916666666666664,1001.8000000000001,21.075,54.66666666666666,511.6666666666667,38.916666666666664,1001.8000000000001
2023-07-05 02:00:00,20.225,56.0,477.9166666666667,38.916666666666664,1002.1916666666666,20.225,55.999999999999986,477.9166666666667,38.916666666666664,1002.1916666666666
2023-07-05 03:00:00,19.825,56.0,471.9166666666667,38.5,1002.7083333333334,19.824999999999996,55.99999999999998,471.9166666666667,38.5,1002.7083333333334
2023-07-05 04:00:00,19.45,56.0,474.75,39.0,1003.225,19.449999999999996,55.99999999999998,474.75,39.0,1003.225
2023-07-05 05:00:00,19.416666666666668,56.5,477.5833333333333,39.083333333333336,1003.6916666666666,19.416666666666664,56.49999999999998,477.5833333333333,39.083333333333336,1003.6916666666666
2023-07-05 06:00:00,20.041666666666668,56.0,518.8333333333334,39.833333333333336,1004.3833333333333,20.041666666666668,55.999999999999986,518.8333333333335,39.83333333333334,1004.3833333333333
2023-07-05 07:00:00,20.958333333333332,55.083333333333336,562.3333333333334,40.0,1005.0083333333333,20.958333333333332,55.08333333333333,562.3333333333335,40.0,1005.0083333333333
2023-07-05 08:00:00,21.641666666666666,52.666666666666664,578.5833333333334,41.666666666666664,1005.5749999999999,21.641666666666666,52.666666666666664,578.5833333333335,41.66666666666666,1005.5749999999999
2023-07-05 09:00:00,22.563636363636363,50.27272727272727,566.3636363636364,40.63636363636363,1006.3545454545455,22.563636363636363,50.27272727272729,566.3636363636365,40.636363636363626,1006.3545454545455
2023-07-05 10:00:00,23.333333333333332,48.416666666666664,584.4166666666666,40.416666666666664,1006.9250000000001,23.333333333333332,48.416666666666686,584.4166666666667,40.41666666666666,1006.9250000000001
2023-07-05 11:00:00,23.59166666666667,46.0,602.3333333333334,41.083333333333336,1007.6166666666667,23.59166666666667,46.00000000000002,602.3333333333335,41.08333333333333,1007.6166666666667
2023-07-05 12:00:00,23.75,44.333333333333336,601.0833333333334,41.166666666666664,1008.025,23.75,44.33333333333337,601.0833333333335,41.16666666666666,1008.025
2023-07-05 13:00:00,24.150000000000002,43.416666666666664,657.9166666666666,46.666666666666664,1008.2083333333334,24.15,43.4166666666667,657.9166666666667,46.66666666666666,1008.2083333333334
2023-07-05 14:00:00,24.741666666666664,44.333333333333336,753.8333333333334,43.666666666666664,1008.125,24.74166666666666,44.33333333333338,753.8333333333335,43.666666666666664,1008.125
2023-07-05 15:00:00,24.675,42.583333333333336,607.0,39.916666666666664,1007.9083333333333,24.675,42.58333333333338,607.0000000000001,39.91666666666666,1007.9083333333333
2023-07-05 16:00:00,24.34166666666667,42.0,520.5833333333334,41.0,1007.625,24.34166666666667,42.00000000000004,520.5833333333334,40.99999999999999,1007.625
2023-07-05 17:00:00,24.066666666666666,43.0,521.25,40.666666666666664,1007.6083333333335,24.066666666666666,43.000000000000036,521.25,40.66666666666666,1007.6083333333335
2023-07-05 18:00:00,23.683333333333334,44.583333333333336,504.6666666666667,39.916666666666664,1007.375,23.683333333333334,44.583333333333364,504.6666666666667,39.91666666666666,1007.375
2023-07-05 19:00:00,23.25,46.833333333333336,504.25,41.916666666666664,1007.1999999999999,23.25,46.83333333333336,504.25,41.91666666666666,1007.1999999999999
2023-07-05 20:00:00,23.027272727272727,47.90909090909091,486.72727272727275,41.18181818181818,1007.1454545454545,23.027272727272727,47.90909090909092,486.72727272727275,41.18181818181817,1007.1454545454545
2023-07-05 21:00:00,22.8,49.416666666666664,490.5,40.333333333333336,1006.7166666666667,22.8,49.41666666666668,490.5,40.33333333333333,1006.7166666666667
2023-07-05 22:00:00,22.325,50.5,620.25,58.25,1006.3583333333332,22.324999999999996,50.50000000000001,620.2500000000001,58.25,1006.3583333333332
2023-07-05 23:00:00,21.458333333333332,52.166666666666664,547.3333333333334,40.666666666666664,1005.9416666666666,21.458333333333332,52.166666666666664,547.3333333333335,40.66666666666666,1005.9416666666666
2023-07-06 00:00:00,19.908333333333335,54.75,439.25,39.166666666666664,1005.5416666666666,19.90833333333333,54.74999999999998,439.24999999999994,39.166666666666664,1005.5416666666666
2023-07-06 01:00:00,19.349999999999998,56.583333333333336,422.8333333333333,38.416666666666664,1005.3083333333334,19.349999999999994,56.583333333333314,422.83333333333326,38.416666666666664,1005.3083333333334
2023-07-06 02:00:00,19.14166666666667,57.833333333333336,421.25,38.666666666666664,1004.7083333333334,19.141666666666666,57.8333333333333,421.24999999999994,38.66666666666667,1004.7083333333334
2023-07-06 03:00:00,19.175,58.916666666666664,448.0,38.333333333333336,1004.1416666666668,19.174999999999997,58.91666666666663,448.0,38.33333333333334,1004.1416666666668
2023-07-06 04:00:00,19.641666666666666,59.0,484.6666666666667,38.166666666666664,1003.6833333333334,19.641666666666662,58.99999999999997,484.6666666666667,38.16666666666667,1003.6833333333334
2023-07-06 05:00:00,19.841666666666665,59.0,491.0,38.666666666666664,1003.5083333333333,19.84166666666666,58.99999999999997,491.0,38.66666666666667,1003.5083333333333
2023-07-06 06:00:00,19.85833333333333,58.666666666666664,502.0833333333333,39.083333333333336,1003.1916666666666,19.858333333333327,58.666666666666636,502.0833333333333,39.08333333333334,1003.1916666666666
2023-07-06 07:00:00,20.05454545454546,58.0,497.45454545454544,39.36363636363637,1003.1272727272727,20.05454545454546,57.99999999999998,497.45454545454544,39.363636363636374,1003.1272727272727
2023-07-06 08:00:00,20.625,57.166666666666664,521.1666666666666,40.416666666666664,1003.0833333333334,20.625,57.16666666666666,521.1666666666667,40.41666666666667,1003.0833333333334
2023-07-06 09:00:00,21.0,55.583333333333336,484.3333333333333,40.0,1003.2583333333333,21.0,55.58333333333333,484.3333333333333,40.0,1003.2583333333333
2023-07-06 10:00:00,21.341666666666665,54.333333333333336,486.4166666666667,41.083333333333336,1003.2666666666668,21.341666666666665,54.333333333333336,486.4166666666667,41.083333333333336,1003.2666666666668
2023-07-06 11:00:00,21.625,54.0,508.75,42.583333333333336,1003.4916666666667,21.625,54.0,508.75,42.58333333333334,1003.4916666666667
2023-07-06 12:00:00,22.15833333333333,53.0,547.5833333333334,42.333333333333336,1003.9583333333334,22.15833333333333,53.00000000000001,547.5833333333335,42.333333333333336,1003.9583333333334
2023-07-06 13:00:00,22.375,53.916666666666664,525.9166666666666,45.666666666666664,1004.4333333333334,22.375,53.91666666666667,525.9166666666666,45.66666666666667,1004.4333333333334
2023-07-06 14:00:00,22.358333333333334,55.416666666666664,586.4166666666666,48.25,1005.1583333333333,22.358333333333334,55.41666666666667,586.4166666666667,48.25000000000001,1005.1583333333333
2023-07-06 15:00:00,21.974999999999998,58.416666666666664,514.5,43.416666666666664,1005.8000000000001,21.974999999999998,58.416666666666664,514.5,43.416666666666664,1005.8000000000001
2023-07-06 16:00:00,22.083333333333332,59.0,520.8333333333334,51.083333333333336,1006.4416666666666,22.083333333333332,59.0,520.8333333333334,51.083333333333336,1006.4416666666666
2023-07-06 17:00:00,22.40833333333333,58.916666666666664,540.0,44.333333333333336,1007.1666666666666,22.40833333333333,58.916666666666664,540.0,44.333333333333336,1007.1666666666666
2023-07-06 18:00:00,22.7,58.90909090909091,548.6363636363636,46.09090909090909,1007.5181818181819,22.7,58.909090909090914,548.6363636363636,46.09090909090909,1007.5181818181819
2023-07-06 19:00:00,23.125,58.5,601.5,48.166666666666664,1007.9583333333334,23.125,58.500000000000014,601.5000000000001,48.166666666666664,1007.9583333333334
2023-07-06 20:00:00,23.358333333333334,58.0,595.0833333333334,58.583333333333336,1008.4916666666667,23.358333333333334,58.000000000000014,595.0833333333335,58.58333333333334,1008.4916666666667
2023-07-06 21:00:00,23.375,58.0,642.0833333333334,50.166666666666664,1009.1666666666666,23.374999999999996,58.000000000000014,642.0833333333335,50.166666666666664,1009.1666666666666
2023-07-06 22:00:00,23.125,57.083333333333336,526.0,42.333333333333336,1009.7583333333333,23.125,57.08333333333336,526.0,42.333333333333336,1009.7583333333333
2023-07-06 23:00:00,22.325,58.25,547.3333333333334,42.75,1010.2666666666668,22.325,58.25,547.3333333333335,42.75,1010.2666666666668
2023-07-07 00:00:00,21.316666666666666,59.666666666666664,507.1666666666667,38.166666666666664,1010.7583333333333,21.316666666666666,59.66666666666666,507.1666666666667,38.166666666666664,1010.7583333333333
2023-07-07 01:00:00,20.849999999999998,60.583333333333336,493.0,38.166666666666664,1011.0666666666666,20.849999999999998,60.58333333333332,493.0,38.166666666666664,1011.0666666666666
2023-07-07 02:00:00,20.408333333333335,61.0,494.0,38.0,1011.3916666666665,20.408333333333335,60.99999999999998,494.0,38.0,1011.3916666666665
2023-07-07 03:00:00,20.033333333333335,61.0,528.3333333333334,38.083333333333336,1011.7333333333332,20.033333333333335,60.99999999999998,528.3333333333334,38.083333333333336,1011.7333333333332
2023-07-07 04:00:00,19.783333333333335,61.166666666666664,522.6666666666666,38.166666666666664,1012.2583333333333,19.78333333333333,61.166666666666636,522.6666666666666,38.166666666666664,1012.2583333333333
2023-07-07 05:00:00,19.845454545454547,62.18181818181818,514.9090909090909,38.18181818181818,1012.6727272727272,19.845454545454547,62.18181818181815,514.9090909090909,38.18181818181818,1012.6727272727272
2023-07-07 06:00:00,20.058333333333334,63.0,526.0,39.166666666666664,1013.3583333333332,20.058333333333337,62.99999999999998,526.0,39.166666666666664,1013.3583333333332
2023-07-07 07:00:00,20.858333333333334,62.833333333333336,629.9166666666666,39.5,1013.9499999999999,20.858333333333334,62.833333333333314,629.9166666666666,39.5,1013.9499999999999
2023-07-07 08:00:00,22.0,61.833333333333336,668.1666666666666,41.166666666666664,1014.5583333333334,22.0,61.83333333333333,668.1666666666667,41.166666666666664,1014.5583333333334
2023-07-07 09:00:00,22.75,59.583333333333336,586.5,39.5,1015.0166666666668,22.75,59.583333333333336,586.5000000000001,39.5,1015.0166666666668
2023-07-07 10:00:00,23.075,57.75,510.5833333333333,39.333333333333336,1015.6583333333333,23.075,57.75,510.58333333333326,39.333333333333336,1015.6583333333333
2023-07-07 11:00:00,23.40833333333333,56.416666666666664,495.5833333333333,39.5,1016.6083333333332,23.40833333333333,56.41666666666668,495.58333333333326,39.5,1016.6083333333332
2023-07-07 12:00:00,23.566666666666666,54.5,497.4166666666667,39.5,1017.0416666666666,23.566666666666666,54.500000000000014,497.41666666666663,39.49999999999999,1017.0416666666666
2023-07-07 13:00:00,23.575000000000003,52.916666666666664,495.5833333333333,39.333333333333336,1017.4583333333334,23.575000000000003,52.91666666666668,495.58333333333326,39.33333333333333,1017.4583333333334
2023-07-07 14:00:00,23.5,52.0,490.0833333333333,39.5,1017.8000000000001,23.5,52.000000000000014,490.08333333333326,39.49999999999999,1017.8000000000001
2023-07-07 15:00:00,23.427272727272726,51.09090909090909,483.09090909090907,39.90909090909091,1018.1909090909091,23.427272727272726,51.09090909090911,483.090909090909,39.9090909090909,1018.1909090909091
2023-07-07 16:00:00,23.25,51.166666666666664,481.25,39.75,1018.6,23.25,51.16666666666668,481.24999999999994,39.74999999999999,1018.6
2023-07-07 17:00:00,23.258333333333336,51.0,477.75,40.333333333333336,1018.5916666666667,23.258333333333336,51.000000000000014,477.74999999999994,40.33333333333333,1018.5916666666667
2023-07-07 18:00:00,23.241666666666664,51.333333333333336,476.5,39.833333333333336,1018.625,23.241666666666664,51.33333333333335,476.49999999999994,39.83333333333333,1018.625
2023-07-07 19:00:00,23.2,52.0,476.0,39.583333333333336,1018.8583333333332,23.2,52.000000000000014,475.99999999999994,39.58333333333333,1018.8583333333332
